orderId,userId,productId,category,price,timestamp
37ca6881-f1b7-4bd2-9686-6ef0aee18c0c,f1100594-85c9-46c8-adb4-308781033046,1578,Clothing,97.33,2025-08-07T07:30:17.681226
5f3be434-9347-4b7c-bfde-6be38532f1ad,4780a0e4-3f66-411d-b897-15b071d7f6d3,1046,Clothing,302.29,2025-08-07T07:30:17.681235
93ea10e8-d95e-4300-a2a0-f5ae62fe5e3b,53ddca67-9c7f-4e95-be87-2716b4eada04,1204,Toys,467.24,2025-08-07T07:30:17.681243
33a78e01-aeca-4674-a84f-c66392ea64c9,20479e30-b917-490c-9b4c-bbda0f870441,1779,Toys,119.09,2025-08-07T07:30:17.681252
8969c01e-8c32-4ff4-9532-c6f8ef9a7004,e1095325-41f4-49d6-8a5d-2987dffec747,1410,Clothing,445.92,2025-08-07T07:30:17.681261
b6bdadee-45be-4101-9ffa-229830098f09,9262c8b1-34b6-4362-9e66-ad0f3b0fa054,1493,Toys,169.95,2025-08-07T07:30:17.681269
67337481-ffee-4b9d-80a4-36fad6832c6c,eb55a67c-9c5c-46c8-8f11-6f496df838c0,1148,Electronics,241.5,2025-08-07T07:30:17.681278
5384dbd5-0c7c-4e76-9d85-de8a41b8ce16,e1393c9d-ba7d-4a6b-93e4-66879a92b38c,1263,Home,74.51,2025-08-07T07:30:17.681287
9d05c59f-615f-4dbe-9438-cbc6ee8cf778,355d2adc-11b2-40b1-a750-a70c6dec095b,1915,Toys,366.02,2025-08-07T07:30:17.681296
c6a46c22-ed52-4010-a291-10bbe5f618b6,782b325f-1150-4e42-a9ac-61dbccbd1f54,1454,Toys,13.85,2025-08-07T07:30:17.681305
832a0ee1-e828-4f5a-ba7e-55905c24cf8e,703b81d5-a901-4bb9-ab86-38a1c36cb9d3,1955,Books,479.78,2025-08-07T07:30:17.681317
c48049a8-5c63-492f-a183-969ac9a851d7,c6695407-e038-46e1-9fd9-359a3ba5ac4e,1430,Books,278.71,2025-08-07T07:30:17.681328
5075bf0d-3ea2-452e-a587-1fef23b06053,c7a31d73-c1fa-4bd5-a64d-fc6b1e8c5c82,1184,Toys,10.61,2025-08-07T07:30:17.681338
c2022ca8-b03d-416e-941c-95c90585a5d5,a2120335-40e6-4093-8067-9307543c5f6c,1966,Clothing,333.52,2025-08-07T07:30:17.681347
2a0f958a-6c4d-419b-bd90-72aeffa53429,a50764d8-03ea-4a56-88ac-9160bff801df,1238,Clothing,369.95,2025-08-07T07:30:17.681362
fea8a178-8576-48d0-81e5-c0cac065fd3d,ef60f806-5973-4230-b556-6bdb301bf363,1558,Toys,104.32,2025-08-07T07:30:17.681377
f0407404-ebef-4517-ba2c-e23e2d6ae806,6d739fc5-408b-4a32-9026-cd495179b1c5,1737,Toys,383.19,2025-08-07T07:30:17.681387
9d556e73-3702-43c4-9d9a-bc94252d2a74,ef1210cc-e2b1-496e-979c-da97a1f788cb,1884,Books,459.51,2025-08-07T07:30:17.681397
b57f7649-6831-428e-ab21-2b0c6dd13f9a,c3389074-ec2e-4b88-b114-22e6d1718b69,1222,Toys,489.87,2025-08-07T07:30:17.681407
31043e86-de43-4778-9f64-986073184020,3a6d6882-22be-419d-b712-3eb552e6b92f,1316,Home,226.29,2025-08-07T07:30:17.681416
5bb3b2a5-6b0a-45ac-b34d-74c12e6941e3,67cbb797-125f-4294-9f98-291149847112,1530,Home,200.66,2025-08-07T07:30:17.681425
2275bf4d-bdbb-4f34-b301-e098cd7c60af,970e15d7-ccc6-4b64-9b17-db2fccc38a37,1344,Electronics,481.73,2025-08-07T07:30:17.681434
0f4b08b8-89ab-4475-aac7-97b1d9d37bcf,d4127fb3-0a9a-43e5-85e4-4ac5706a8db4,1931,Electronics,151.07,2025-08-07T07:30:17.681443
b9982a3f-b45e-43e8-a72b-4e71d3fa9b60,76d7d604-1064-4bcd-a267-11a8518743e0,1371,Books,267.34,2025-08-07T07:30:17.681451
7ed74495-0b42-4e5c-b022-a784acd91553,1345a175-012a-47f8-ba89-a9072599b7f1,1867,Home,487.2,2025-08-07T07:30:17.681460
e31d83bc-fb37-4d0a-9ddb-44b18c83b2ac,5d7b9d3e-f142-41b0-80da-b86c2e5283a1,1865,Electronics,147.73,2025-08-07T07:30:17.681469
6c379860-15d7-4ebc-a11d-46f0cd9de628,5d910e24-d813-4900-8599-d96cc224cc41,1235,Toys,384.21,2025-08-07T07:30:17.681477
150ad041-1d2b-4a25-9a7e-b4b63adf5963,dfa27ecd-fa22-4e12-b7e6-dfd0e733a11a,1336,Home,33.62,2025-08-07T07:30:17.681486
d276a144-7081-45be-bb8b-8f3bc98cb139,b388a57e-4900-47be-827b-d0f43ab07e83,1396,Clothing,446.2,2025-08-07T07:30:17.681495
98a2bd4e-5f3c-46fd-908d-72def98722e7,8d1afc1d-19b0-4a64-b762-4830ed1380d6,1931,Electronics,398.68,2025-08-07T07:30:17.681503
db481f47-95da-478f-8f34-989c9655c584,8b076747-c82b-4ae6-9232-7121fef291ec,1491,Clothing,278.4,2025-08-07T07:30:17.681512
d8710641-a128-4897-94b6-a537e2887552,8948f2be-3543-4c45-ab6a-cea691f5e8f4,1988,Electronics,297.62,2025-08-07T07:30:17.681524
7d9f538d-1135-4612-adf4-b78af85e0fac,c9b02731-6564-4634-856c-060b11ae93b2,1526,Clothing,50.1,2025-08-07T07:30:17.681536
61e1bd58-e3c8-47ff-b854-725b63e1f7bf,d5373192-4644-4685-ab0d-76202f224543,1366,Home,253.64,2025-08-07T07:30:17.681546
3c3f0557-afb1-4704-be73-5595d3e8ca3c,682b7839-13dd-4955-a410-12802d48263b,1132,Books,49.41,2025-08-07T07:30:17.681555
638242cc-ea35-48fd-8f9b-e65a4efbb317,01fa689d-c2fb-4a58-8dd0-a780ccfc1eb2,1043,Clothing,184.02,2025-08-07T07:30:17.681564
ec6de589-9265-45af-be15-d324eb04364b,dd71bfff-2f34-4732-ac88-b3ca03560fd6,1869,Books,415.99,2025-08-07T07:30:17.681575
41c93904-f6f6-4b0d-856c-6bbdc84ab0cf,55696c9d-0e12-42c4-aed1-3c05e20cde22,1892,Clothing,79.33,2025-08-07T07:30:17.681588
fb5da4b0-090a-4855-a78e-91a4f902d42f,9ade6606-93d3-4d45-9146-c8011584c8e7,1796,Electronics,363.39,2025-08-07T07:30:17.681600
b9013f8d-ff8b-462b-af71-b2fe4542c4f7,50e5f214-255d-49c9-b50c-d1b581259717,1469,Electronics,282.78,2025-08-07T07:30:17.681613
6597c8c9-d8ab-4852-bd67-ca5c557409d0,67fc4f12-d92f-4806-ad23-0dcb39cbda80,1728,Books,123.85,2025-08-07T07:30:17.681624
ab6d236a-946d-4965-9c89-2c9a56b147ec,e0115664-1b0b-4ae5-b3ca-6dda911058ff,1932,Clothing,479.45,2025-08-07T07:30:17.681633
ee47fe0d-5eae-4c8a-ab58-eac44d504732,a18c4fa0-479c-4c70-b8b9-0d1af1e84c19,1064,Toys,238.69,2025-08-07T07:30:17.681642
df671106-96b7-4688-8688-d89d6ae114b4,874acb9c-7e65-4f25-8dc2-cdebaf18f3ec,1613,Home,420.25,2025-08-07T07:30:17.681652
689bdf4b-49ad-4a19-82f0-d4e8fb503ef1,351a1db1-9ead-4d9a-8f89-c4141d40ae5c,1715,Toys,49.45,2025-08-07T07:30:17.681661
6aa08486-81b3-40af-be30-7aa10f674686,a750199b-e28f-40ab-9d43-2320bd39592a,1440,Toys,31.04,2025-08-07T07:30:17.681670
a33f3494-7ae8-423b-89ec-7d2110550d16,37bb0d65-d874-4276-b040-3fb78263f343,1011,Electronics,140.36,2025-08-07T07:30:17.681679
c793d0cd-0aa5-4362-bdab-59cd172307f5,392db73b-5e0d-45ee-adc4-5888617b5a70,1142,Clothing,164.55,2025-08-07T07:30:17.681688
f604151f-dfd6-47be-a32a-641d46cd6260,63a9a25c-780b-40e4-bbe1-465f3e436532,1940,Toys,330.77,2025-08-07T07:30:17.681697
6fc03dc1-4454-4289-9288-06be55e6576c,0b14cc43-1ee0-4abe-9b82-cb0810feaa42,1716,Toys,182.78,2025-08-07T07:30:17.681705
3ceb012a-b76d-4065-8ca5-39395ef3d4dc,c29206b7-aae8-4817-88dc-0abeb3e18ee0,1862,Home,150.72,2025-08-07T07:30:17.681714
e991196b-80c1-44e2-9561-8fa663d06ddd,7931a15c-d61d-40f3-8389-da0053186927,1716,Toys,92.61,2025-08-07T07:30:17.681723
4c59d609-bdcf-496d-aa5e-3928216f9627,19e2bea3-c3c7-4d86-a698-a5e191c9f9eb,1725,Home,484.23,2025-08-07T07:30:17.681732
a79ba80e-481d-42ae-b70a-93c6e5de98e2,7ec93b49-5ac4-4b8f-b370-e7378f727a2c,1233,Toys,296.35,2025-08-07T07:30:17.681741
34f28100-dc6f-4a2e-a7ee-2251e2d8433e,bf9b7640-54e3-4ed3-8f16-ab82d40d83b1,1990,Clothing,412.26,2025-08-07T07:30:17.681762
594a2155-c44c-479e-8e97-c224d862d0a4,81786872-a56c-44b4-9523-499043159789,1103,Clothing,327.08,2025-08-07T07:30:17.681772
d03961ea-5f0c-4230-a0eb-f3a0c9d31f7a,6cb98533-a58c-4ecf-bb62-aaff0cf464ca,1107,Home,494.49,2025-08-07T07:30:17.681781
db82f0eb-b6d1-4ef0-94db-511fb7515033,4b0845bb-53f6-4e8a-b5b0-469baad1514b,1706,Books,486.56,2025-08-07T07:30:17.681789
5e36bd34-9bef-4262-9e1e-9e833b7241d1,daa9e9c8-18cf-41cb-938a-e168b3b07ce0,1781,Home,29.51,2025-08-07T07:30:17.681798
ec351028-a997-41e1-a8ff-26dea7bf627b,a105d6db-356d-415b-9be6-8aecd1c8a80b,1999,Electronics,210.74,2025-08-07T07:30:17.681807
2a88a51e-25c8-49f8-82ae-7a21b990839a,689ac3d9-37b0-4c2e-88bf-97b2ad940d2f,1546,Toys,266.61,2025-08-07T07:30:17.681815
fd0de44e-ba36-4147-9eb6-b094a7b69197,f2c3c696-2ab8-43f3-a66d-5af81e60bf6a,1114,Home,481.49,2025-08-07T07:30:17.681824
8ef6607e-a4ca-489a-8552-660a027cf02b,2dd358e1-eb76-488b-bc9d-70b94f33c013,1187,Books,20.24,2025-08-07T07:30:17.681833
b9b7d709-079f-4e56-8935-aade521c70ed,9717be90-9573-4125-b11b-a7522c599b11,1715,Toys,14.75,2025-08-07T07:30:17.681841
e05b37cf-46b7-4dd3-9042-2e1c8d640f28,d0ce67b0-6cca-460e-b7c4-f3addc1fbacd,1263,Home,174.93,2025-08-07T07:30:17.681850
14c408d3-0a21-4892-974c-07472095a44b,1b1e2f69-c70f-47ba-a56f-78f5531dc71a,1625,Clothing,279.25,2025-08-07T07:30:17.681859
6baf2bff-a387-449e-907e-9fa3de7375f0,b6ef47d0-49de-4fc5-82e0-420ff3458f2f,1878,Books,337.39,2025-08-07T07:30:17.681867
83c8f011-3491-4abd-a9f6-997623eb865b,748d2c29-b5b7-44e6-857f-23d685783599,1841,Electronics,238.25,2025-08-07T07:30:17.681876
72f8f334-d08e-432f-817f-492faa260808,60b002e6-0b08-4175-8dd8-e7e06058363b,1088,Home,297.61,2025-08-07T07:30:17.681885
10bd12ae-039a-48f1-8396-fad975ef3524,ba1c25b7-f7dd-44c9-b675-05a979317406,1356,Electronics,200.56,2025-08-07T07:30:17.681894
5dcce144-b272-44fd-9352-021b7a965a93,d6e49849-7e78-4810-9721-6d95c559032b,1271,Clothing,287.89,2025-08-07T07:30:17.681902
361e73db-d488-46bf-8201-1be555b98288,98b37aea-005d-494c-a84e-9043c0333ee8,1538,Books,256.35,2025-08-07T07:30:17.681911
08221bab-9983-4d0b-bf96-edee15fe7a64,ba5f5cef-4111-4f40-a206-a9850501be49,1561,Electronics,162.92,2025-08-07T07:30:17.681920
bf0d4638-9f5b-4aeb-888c-d75805a338a5,5d2c79ab-d682-4a2b-a354-fe3c06b1e4d0,1529,Home,67.21,2025-08-07T07:30:17.681929
21cf9027-7cea-43da-b391-86b7a0b6a9bb,b65210fc-3d87-49b7-a46b-ea59da606823,1979,Clothing,344.1,2025-08-07T07:30:17.681937
45e8832e-e87b-4af2-9ba6-374d1e4d7c93,99b7dac0-6df8-4538-ab21-b314360bd9cc,1844,Toys,258.43,2025-08-07T07:30:17.681946
e9ae0189-410a-4ae9-adf2-a4b8416830fe,29b044f4-137c-403d-b6bc-ab4b9f501737,1689,Home,487.0,2025-08-07T07:30:17.681955
32faed32-3bf3-440a-94ba-163e6a328bd1,af9b3b41-b3d0-4045-afeb-baca150bae4d,1039,Clothing,330.85,2025-08-07T07:30:17.681964
18bb4ccd-b63d-4d70-86e6-72a0ae4f9793,39e0dc50-355d-4baf-96d5-d756c50d5626,1217,Toys,324.17,2025-08-07T07:30:17.681973
ff6f4368-7654-4bb2-94d8-090d6c39d1c4,75ce62d0-e078-4293-a576-8ea40f12b4f9,1210,Toys,485.81,2025-08-07T07:30:17.681982
2c787634-1097-40f5-874f-e3ccf53535e5,d270f5fc-8926-4957-b8ad-f1397d6d6836,1529,Home,443.9,2025-08-07T07:30:17.681990
eb3aa5c2-e43e-4de9-93f6-a3a012095afd,d15530d4-a208-4a3a-8899-4c225b094b4b,1503,Toys,473.49,2025-08-07T07:30:17.681999
91ab0bbe-42db-4126-9e7b-68dc2ffb1986,15e6c7c7-b13d-4c00-81cf-1953b0c6ce13,1911,Clothing,341.87,2025-08-07T07:30:17.682008
67b5f893-d56a-49d5-b4fd-a763e0bd1612,92e75e13-644e-4509-9fec-079117ec69f8,1165,Books,448.4,2025-08-07T07:30:17.682016
545a4447-c26a-4f50-b7ed-c6ee40156374,0a81c322-a499-4ad6-93e8-216f73cf8d26,1728,Home,409.89,2025-08-07T07:30:17.682025
5bb0699f-0bd3-433a-b227-d898a665ecc2,2a56d68e-737a-4c7c-b2c2-b88ecdeb86a5,1863,Toys,442.19,2025-08-07T07:30:17.682034
a01bb352-3950-488b-a556-1cdfb9ae32f8,9f34e2ad-1067-48ec-8e9b-9811933f13ee,1411,Books,360.38,2025-08-07T07:30:17.682043
02b7e1c4-641e-4d29-9bc5-75ab249d4d62,c31e1474-51bf-4c20-b450-ce1b70077138,1216,Clothing,21.39,2025-08-07T07:30:17.682051
2b04a3bb-6842-4b5f-af55-a97dd58d0078,267d534b-d2cc-446b-925c-20a19ced6491,1788,Clothing,46.64,2025-08-07T07:30:17.682060
a12548a0-44f8-4485-a0d1-de6464a8774a,b9587a72-9993-4fae-acd6-ef011ac4ccf7,1253,Books,349.94,2025-08-07T07:30:17.682069
bf309aa8-e4df-4299-a41a-f498fec02b5d,ea73c350-895e-4650-b6cd-290e6278e93c,1605,Electronics,466.04,2025-08-07T07:30:17.682078
